100
path,point1x,point1y,point2x,point2y,distance
22-1,0.3494149296248078,0.30051670890285287,0.4179924564742493,0.34411192527552814,0.08126143045360601
1-23,0.4179924564742493,0.34411192527552814,0.8262051275325253,0.4093904125930584,0.4133991602785342
23-1,0.8262051275325253,0.4093904125930584,0.4179924564742493,0.34411192527552814,0.4133991602785342
1-24,0.4179924564742493,0.34411192527552814,0.06546154192348774,0.3725193910445782,0.3536736204828063
24-1,0.06546154192348774,0.3725193910445782,0.4179924564742493,0.34411192527552814,0.3536736204828063
1-25,0.4179924564742493,0.34411192527552814,0.005353288386336308,0.33997017130689466,0.41265995343166223
25-1,0.005353288386336308,0.33997017130689466,0.4179924564742493,0.34411192527552814,0.41265995343166223
1-26,0.4179924564742493,0.34411192527552814,0.8869446475106215,0.8125700841807187,0.6628493072506412
26-1,0.8869446475106215,0.8125700841807187,0.4179924564742493,0.34411192527552814,0.6628493072506412
1-27,0.4179924564742493,0.34411192527552814,0.9113181348723439,0.5282055260711115,0.5265554850353606
27-1,0.9113181348723439,0.5282055260711115,0.4179924564742493,0.34411192527552814,0.5265554850353606
1-28,0.4179924564742493,0.34411192527552814,0.19940777192508208,0.5538271069939837,0.3029186718620426
28-1,0.19940777192508208,0.5538271069939837,0.4179924564742493,0.34411192527552814,0.3029186718620426
1-29,0.4179924564742493,0.34411192527552814,0.02755138499186016,0.11720683786950581,0.4515862586384253
29-1,0.02755138499186016,0.11720683786950581,0.4179924564742493,0.34411192527552814,0.4515862586384253
1-30,0.4179924564742493,0.34411192527552814,0.8173349196283834,0.7846048175419013,0.5945657163133489
30-1,0.8173349196283834,0.7846048175419013,0.4179924564742493,0.34411192527552814,0.5945657163133489
1-31,0.4179924564742493,0.34411192527552814,0.24182761884483495,0.4345861850320214,0.1980394952919325
31-1,0.24182761884483495,0.4345861850320214,0.4179924564742493,0.34411192527552814,0.1980394952919325
1-32,0.4179924564742493,0.34411192527552814,0.05608301205494992,0.07722272796212248,0.4496757605236021
32-1,0.05608301205494992,0.07722272796212248,0.4179924564742493,0.34411192527552814,0.4496757605236021
1-33,0.4179924564742493,0.34411192527552814,0.0675608348364084,0.18181152985922067,0.3861913253764469
33-1,0.0675608348364084,0.18181152985922067,0.4179924564742493,0.34411192527552814,0.3861913253764469
1-34,0.4179924564742493,0.34411192527552814,0.47387185500459483,0.521010875426266,0.18551481273619747
34-1,0.47387185500459483,0.521010875426266,0.4179924564742493,0.34411192527552814,0.18551481273619747
1-35,0.4179924564742493,0.34411192527552814,0.5094292614503132,0.47933417068295636,0.16323524422519017
35-1,0.5094292614503132,0.47933417068295636,0.4179924564742493,0.34411192527552814,0.16323524422519017
1-36,0.4179924564742493,0.34411192527552814,0.4167951398245796,0.3135424911895598,0.03059287282188353
36-1,0.4167951398245796,0.3135424911895598,0.4179924564742493,0.34411192527552814,0.03059287282188353
1-37,0.4179924564742493,0.34411192527552814,0.2558429303708921,0.09966920911406218,0.2933337864957569
37-1,0.2558429303708921,0.09966920911406218,0.4179924564742493,0.34411192527552814,0.2933337864957569
1-38,0.4179924564742493,0.34411192527552814,0.3815121067012688,0.5965526641029737,0.25506301680036947
38-1,0.3815121067012688,0.5965526641029737,0.4179924564742493,0.34411192527552814,0.25506301680036947
1-39,0.4179924564742493,0.34411192527552814,0.8073844371810401,0.24816988738900192,0.4010373913646674
39-1,0.8073844371810401,0.24816988738900192,0.4179924564742493,0.34411192527552814,0.4010373913646674
1-40,0.4179924564742493,0.34411192527552814,0.8110391369949028,0.6043401637345647,0.4713856480205967
40-1,0.8110391369949028,0.6043401637345647,0.4179924564742493,0.34411192527552814,0.4713856480205967
1-41,0.4179924564742493,0.34411192527552814,0.6861868598049115,0.30511364646643235,0.27101495111517715
41-1,0.6861868598049115,0.30511364646643235,0.4179924564742493,0.34411192527552814,0.27101495111517715
1-42,0.4179924564742493,0.34411192527552814,0.992613626012664,0.8973049386665742,0.7976289855229446
42-1,0.992613626012664,0.8973049386665742,0.4179924564742493,0.34411192527552814,0.7976289855229446
1-43,0.4179924564742493,0.34411192527552814,0.4051851787521852,0.582015327867078,0.23824788630182456
43-1,0.4051851787521852,0.582015327867078,0.4179924564742493,0.34411192527552814,0.23824788630182456
1-44,0.4179924564742493,0.34411192527552814,0.19017372030669777,0.7124924261178848,0.4331345864160999
44-1,0.19017372030669777,0.7124924261178848,0.4179924564742493,0.34411192527552814,0.4331345864160999
1-45,0.4179924564742493,0.34411192527552814,0.4881744897950946,0.6836154748906184,0.34668166666596933
45-1,0.4881744897950946,0.6836154748906184,0.4179924564742493,0.34411192527552814,0.34668166666596933
1-46,0.4179924564742493,0.34411192527552814,0.5023696474456136,0.9466208966466959,0.6083885032928883
46-1,0.5023696474456136,0.9466208966466959,0.4179924564742493,0.34411192527552814,0.6083885032928883
1-47,0.4179924564742493,0.34411192527552814,0.4033548194194426,0.9132312556125657,0.569307537787641
47-1,0.4033548194194426,0.9132312556125657,0.4179924564742493,0.34411192527552814,0.569307537787641
1-48,0.4179924564742493,0.34411192527552814,0.18109542457919103,0.051254909501009416,0.37667683152676773
48-1,0.18109542457919103,0.051254909501009416,0.4179924564742493,0.34411192527552814,0.37667683152676773
1-49,0.4179924564742493,0.34411192527552814,0.048029800989449645,0.380315483118956,0.3717298266939135
49-1,0.048029800989449645,0.380315483118956,0.4179924564742493,0.34411192527552814,0.3717298266939135
1-50,0.4179924564742493,0.34411192527552814,0.6046913457337171,0.5638565420585369,0.28834731116455786
50-1,0.6046913457337171,0.5638565420585369,0.4179924564742493,0.34411192527552814,0.28834731116455786
1-51,0.4179924564742493,0.34411192527552814,0.26591120723563544,0.13257374045597303,0.26053235884766723
51-1,0.26591120723563544,0.13257374045597303,0.4179924564742493,0.34411192527552814,0.26053235884766723
1-52,0.4179924564742493,0.34411192527552814,0.8813469974895647,0.5751352859608246,0.5177540186824648
52-1,0.8813469974895647,0.5751352859608246,0.4179924564742493,0.34411192527552814,0.5177540186824648
1-53,0.4179924564742493,0.34411192527552814,0.5840461165818848,0.3225677476377182,0.16744542282556316
53-1,0.5840461165818848,0.3225677476377182,0.4179924564742493,0.34411192527552814,0.16744542282556316
1-54,0.4179924564742493,0.34411192527552814,0.4774604837377845,0.9839275636184652,0.6425733400436068
54-1,0.4774604837377845,0.9839275636184652,0.4179924564742493,0.34411192527552814,0.6425733400436068
1-55,0.4179924564742493,0.34411192527552814,0.17151502465886304,0.5756658183968051,0.33818386983108484
55-1,0.17151502465886304,0.5756658183968051,0.4179924564742493,0.34411192527552814,0.33818386983108484
1-56,0.4179924564742493,0.34411192527552814,0.056619999935604626,0.6297276340470472,0.46061522493490364
56-1,0.056619999935604626,0.6297276340470472,0.4179924564742493,0.34411192527552814,0.46061522493490364
1-57,0.4179924564742493,0.34411192527552814,0.15703522841679918,0.4010122763696481,0.26708860857412503
57-1,0.15703522841679918,0.4010122763696481,0.4179924564742493,0.34411192527552814,0.26708860857412503
1-58,0.4179924564742493,0.34411192527552814,0.3386175017926394,0.7446300631853549,0.4083076808308443
58-1,0.3386175017926394,0.7446300631853549,0.4179924564742493,0.34411192527552814,0.4083076808308443
1-59,0.4179924564742493,0.34411192527552814,0.44064296840987316,0.40118592502382955,0.061404292506427816
59-1,0.44064296840987316,0.40118592502382955,0.4179924564742493,0.34411192527552814,0.061404292506427816
1-60,0.4179924564742493,0.34411192527552814,0.683843119884946,0.7654751241649899,0.49822035347250476
60-1,0.683843119884946,0.7654751241649899,0.4179924564742493,0.34411192527552814,0.49822035347250476
1-61,0.4179924564742493,0.34411192527552814,0.20587172226238326,0.9824312356540496,0.6726416192034895
61-1,0.20587172226238326,0.9824312356540496,0.4179924564742493,0.34411192527552814,0.6726416192034895
1-62,0.4179924564742493,0.34411192527552814,0.6164337017377589,0.16811676721189894,0.26524182076658687
62-1,0.6164337017377589,0.16811676721189894,0.4179924564742493,0.34411192527552814,0.26524182076658687
1-63,0.4179924564742493,0.34411192527552814,0.9244716102527916,0.47459468366217483,0.5230170967075706
63-1,0.9244716102527916,0.47459468366217483,0.4179924564742493,0.34411192527552814,0.5230170967075706
1-64,0.4179924564742493,0.34411192527552814,0.07962825210228619,0.5489404842066251,0.39553138099784385
64-1,0.07962825210228619,0.5489404842066251,0.4179924564742493,0.34411192527552814,0.39553138099784385
1-65,0.4179924564742493,0.34411192527552814,0.4853968258084026,0.4361073396589791,0.11404606645087674
65-1,0.4853968258084026,0.4361073396589791,0.4179924564742493,0.34411192527552814,0.11404606645087674
1-66,0.4179924564742493,0.34411192527552814,0.6985636308742963,0.2967312979105896,0.2845436833839696
66-1,0.6985636308742963,0.2967312979105896,0.4179924564742493,0.34411192527552814,0.2845436833839696
1-67,0.4179924564742493,0.34411192527552814,0.08156848269929629,0.39356374015060513,0.34003907440905845
67-1,0.08156848269929629,0.39356374015060513,0.4179924564742493,0.34411192527552814,0.34003907440905845
1-68,0.4179924564742493,0.34411192527552814,0.8691023630069075,0.8380811280577887,0.6689586841272378
68-1,0.8691023630069075,0.8380811280577887,0.4179924564742493,0.34411192527552814,0.6689586841272378
1-69,0.4179924564742493,0.34411192527552814,0.43310567827704205,0.6516425610789554,0.3079017723737891
69-1,0.43310567827704205,0.6516425610789554,0.4179924564742493,0.34411192527552814,0.3079017723737891
1-70,0.4179924564742493,0.34411192527552814,0.4943300649628005,0.9538969332498165,0.614544698471929
70-1,0.4943300649628005,0.9538969332498165,0.4179924564742493,0.34411192527552814,0.614544698471929
1-71,0.4179924564742493,0.34411192527552814,0.4957404718670573,0.4770002274003807,0.15396121180072078
71-1,0.4957404718670573,0.4770002274003807,0.4179924564742493,0.34411192527552814,0.15396121180072078
1-72,0.4179924564742493,0.34411192527552814,0.37072208127370154,0.8788935471020283,0.5368667166205988
72-1,0.37072208127370154,0.8788935471020283,0.4179924564742493,0.34411192527552814,0.5368667166205988
1-73,0.4179924564742493,0.34411192527552814,0.922128661036031,0.7922077827975056,0.6744947815056206
73-1,0.922128661036031,0.7922077827975056,0.4179924564742493,0.34411192527552814,0.6744947815056206
1-74,0.4179924564742493,0.34411192527552814,0.8412782177882371,0.26535752394084733,0.4305497549189248
74-1,0.8412782177882371,0.26535752394084733,0.4179924564742493,0.34411192527552814,0.4305497549189248
1-75,0.4179924564742493,0.34411192527552814,0.655525919434374,0.76243827396395,0.48106037046592814
75-1,0.655525919434374,0.76243827396395,0.4179924564742493,0.34411192527552814,0.48106037046592814
1-76,0.4179924564742493,0.34411192527552814,0.4626850480730246,0.8227363952261332,0.4807065747202887
76-1,0.4626850480730246,0.8227363952261332,0.4179924564742493,0.34411192527552814,0.4807065747202887
1-77,0.4179924564742493,0.34411192527552814,0.5650113119347054,0.3529923704155514,0.14728681599785995
77-1,0.5650113119347054,0.3529923704155514,0.4179924564742493,0.34411192527552814,0.14728681599785995
1-78,0.4179924564742493,0.34411192527552814,0.42391550694477353,0.9742319764928022,0.6301478885729417
78-1,0.42391550694477353,0.9742319764928022,0.4179924564742493,0.34411192527552814,0.6301478885729417
1-79,0.4179924564742493,0.34411192527552814,0.28821195451734627,0.6752333557075181,0.355646426074427
79-1,0.28821195451734627,0.6752333557075181,0.4179924564742493,0.34411192527552814,0.355646426074427
1-80,0.4179924564742493,0.34411192527552814,0.2639807192905682,0.6993796479400818,0.3872141138409
80-1,0.2639807192905682,0.6993796479400818,0.4179924564742493,0.34411192527552814,0.3872141138409
1-81,0.4179924564742493,0.34411192527552814,0.6907382284729476,0.45959692396047447,0.2961875099737124
81-1,0.6907382284729476,0.45959692396047447,0.4179924564742493,0.34411192527552814,0.2961875099737124
1-82,0.4179924564742493,0.34411192527552814,0.8328365313211062,0.06973491719944513,0.49737143966690284
82-1,0.8328365313211062,0.06973491719944513,0.4179924564742493,0.34411192527552814,0.49737143966690284
1-83,0.4179924564742493,0.34411192527552814,0.5923915776304927,0.9979801769556776,0.6767264912912198
83-1,0.5923915776304927,0.9979801769556776,0.4179924564742493,0.34411192527552814,0.6767264912912198
1-84,0.4179924564742493,0.34411192527552814,0.46652258211521747,0.637750959640117,0.29762233719480186
84-1,0.46652258211521747,0.637750959640117,0.4179924564742493,0.34411192527552814,0.29762233719480186
1-85,0.4179924564742493,0.34411192527552814,0.6736599858461368,0.06815258298855154,0.376190701866202
85-1,0.6736599858461368,0.06815258298855154,0.4179924564742493,0.34411192527552814,0.376190701866202
1-86,0.4179924564742493,0.34411192527552814,0.39147935414994506,0.14613703730645033,0.19974233617645493
86-1,0.39147935414994506,0.14613703730645033,0.4179924564742493,0.34411192527552814,0.19974233617645493
1-87,0.4179924564742493,0.34411192527552814,0.7021043682229098,0.8389132737851657,0.5705680966233867
87-1,0.7021043682229098,0.8389132737851657,0.4179924564742493,0.34411192527552814,0.5705680966233867
1-88,0.4179924564742493,0.34411192527552814,0.9656976427334243,0.27719490987354867,0.5517779064129936
88-1,0.9656976427334243,0.27719490987354867,0.4179924564742493,0.34411192527552814,0.5517779064129936
1-89,0.4179924564742493,0.34411192527552814,0.09050987710635694,0.5394509711949852,0.3813163813032056
89-1,0.09050987710635694,0.5394509711949852,0.4179924564742493,0.34411192527552814,0.3813163813032056
1-90,0.4179924564742493,0.34411192527552814,0.05812513570014288,0.08043277269406246,0.4461291114321206
90-1,0.05812513570014288,0.08043277269406246,0.4179924564742493,0.34411192527552814,0.4461291114321206
1-91,0.4179924564742493,0.34411192527552814,0.5880174189514392,0.5663467353941669,0.27981565126675323
91-1,0.5880174189514392,0.5663467353941669,0.4179924564742493,0.34411192527552814,0.27981565126675323
1-92,0.4179924564742493,0.34411192527552814,0.751173755298535,0.36248491127415305,0.33368749527176417
92-1,0.751173755298535,0.36248491127415305,0.4179924564742493,0.34411192527552814,0.33368749527176417
1-93,0.4179924564742493,0.34411192527552814,0.5113173914981939,0.3182136407131294,0.096851766326167
93-1,0.5113173914981939,0.3182136407131294,0.4179924564742493,0.34411192527552814,0.096851766326167
1-94,0.4179924564742493,0.34411192527552814,0.9205011882084254,0.6535232615737342,0.5901274442854965
94-1,0.9205011882084254,0.6535232615737342,0.4179924564742493,0.34411192527552814,0.5901274442854965
1-95,0.4179924564742493,0.34411192527552814,0.3039640985416924,0.3549030016359681,0.11453782668538882
95-1,0.3039640985416924,0.3549030016359681,0.4179924564742493,0.34411192527552814,0.11453782668538882
1-96,0.4179924564742493,0.34411192527552814,0.49300273255383864,0.7152568069704116,0.3786489993725657
96-1,0.49300273255383864,0.7152568069704116,0.4179924564742493,0.34411192527552814,0.3786489993725657
1-97,0.4179924564742493,0.34411192527552814,0.9793603423915589,0.6282814906944584,0.6291949183279003
97-1,0.9793603423915589,0.6282814906944584,0.4179924564742493,0.34411192527552814,0.6291949183279003
1-98,0.4179924564742493,0.34411192527552814,0.32350826853736714,0.9675113303374258,0.6305188974183248
98-1,0.32350826853736714,0.9675113303374258,0.4179924564742493,0.34411192527552814,0.6305188974183248
1-99,0.4179924564742493,0.34411192527552814,0.18956717490193686,0.28141752377861584,0.23687274482397983
99-1,0.18956717490193686,0.28141752377861584,0.4179924564742493,0.34411192527552814,0.23687274482397983
1-100,0.4179924564742493,0.34411192527552814,0.30522910822829374,0.24639504625086028,0.14921179964721365
100-1,0.30522910822829374,0.24639504625086028,0.4179924564742493,0.34411192527552814,0.14921179964721365
2-3,0.058938155611387155,0.679530288365254,0.4784590047029411,0.05381499589254157,0.7533374874893127
3-2,0.4784590047029411,0.05381499589254157,0.058938155611387155,0.679530288365254,0.7533374874893127
2-4,0.058938155611387155,0.679530288365254,0.52115942968839,0.8066037608804467,0.4793706015458574
4-2,0.52115942968839,0.8066037608804467,0.058938155611387155,0.679530288365254,0.4793706015458574
2-5,0.058938155611387155,0.679530288365254,0.5806320199484606,0.6029501879313506,0.5272845530350908
5-2,0.5806320199484606,0.6029501879313506,0.058938155611387155,0.679530288365254,0.5272845530350908
2-6,0.058938155611387155,0.679530288365254,0.30919899793481864,0.6552131835038437,0.25143947738824596
6-2,0.30919899793481864,0.6552131835038437,0.058938155611387155,0.679530288365254,0.25143947738824596
2-7,0.058938155611387155,0.679530288365254,0.919882625254582,0.7476597889282088,0.8636359236716359
7-2,0.919882625254582,0.7476597889282088,0.058938155611387155,0.679530288365254,0.8636359236716359
2-8,0.058938155611387155,0.679530288365254,0.6553475030164537,0.5356261761284699,0.6135246557317761
8-2,0.6553475030164537,0.5356261761284699,0.058938155611387155,0.679530288365254,0.6135246557317761
2-9,0.058938155611387155,0.679530288365254,0.34924138492074497,0.10915648183997351,0.6400017532144577
9-2,0.34924138492074497,0.10915648183997351,0.058938155611387155,0.679530288365254,0.6400017532144577
2-10,0.058938155611387155,0.679530288365254,0.5410940445399985,0.49619628665298077,0.515834912944418
10-2,0.5410940445399985,0.49619628665298077,0.058938155611387155,0.679530288365254,0.515834912944418
2-11,0.058938155611387155,0.679530288365254,0.44905339568860936,0.17234262762093788,0.6398665671464638
11-2,0.44905339568860936,0.17234262762093788,0.058938155611387155,0.679530288365254,0.6398665671464638
2-12,0.058938155611387155,0.679530288365254,0.28232096062534573,0.683989196407776,0.22342730235321712
12-2,0.28232096062534573,0.683989196407776,0.058938155611387155,0.679530288365254,0.22342730235321712
2-13,0.058938155611387155,0.679530288365254,0.295876525220505,0.5298252112514997,0.28027022871982327
13-2,0.295876525220505,0.5298252112514997,0.058938155611387155,0.679530288365254,0.28027022871982327
2-14,0.058938155611387155,0.679530288365254,0.5634809826131318,0.6252242659304493,0.5074570014805214
14-2,0.5634809826131318,0.6252242659304493,0.058938155611387155,0.679530288365254,0.5074570014805214
2-15,0.058938155611387155,0.679530288365254,0.7151912790861654,0.31514302270275596,0.750630562558836
15-2,0.7151912790861654,0.31514302270275596,0.058938155611387155,0.679530288365254,0.750630562558836
2-16,0.058938155611387155,0.679530288365254,0.5176186770719936,0.49151063944152695,0.4957208984386027
16-2,0.5176186770719936,0.49151063944152695,0.058938155611387155,0.679530288365254,0.4957208984386027
2-17,0.058938155611387155,0.679530288365254,0.35204182859040833,0.82014203851923,0.3250867997860835
17-2,0.35204182859040833,0.82014203851923,0.058938155611387155,0.679530288365254,0.3250867997860835
2-18,0.058938155611387155,0.679530288365254,0.6327788586249428,0.13262045563523195,0.7927190659823141
18-2,0.6327788586249428,0.13262045563523195,0.058938155611387155,0.679530288365254,0.7927190659823141
2-19,0.058938155611387155,0.679530288365254,0.8731190201719776,0.12130948227293514,0.9871681460475661
19-2,0.8731190201719776,0.12130948227293514,0.058938155611387155,0.679530288365254,0.9871681460475661
2-20,0.058938155611387155,0.679530288365254,0.1678884446672988,0.4462149309981607,0.2574999445994138
20-2,0.1678884446672988,0.4462149309981607,0.058938155611387155,0.679530288365254,0.2574999445994138
2-21,0.058938155611387155,0.679530288365254,0.9874783222814236,0.040934136567943424,1.1269391670405076
21-2,0.9874783222814236,0.040934136567943424,0.058938155611387155,0.679530288365254,1.1269391670405076
2-22,0.058938155611387155,0.679530288365254,0.3494149296248078,0.30051670890285287,0.4775228263215756
22-2,0.3494149296248078,0.30051670890285287,0.058938155611387155,0.679530288365254,0.4775228263215756
2-23,0.058938155611387155,0.679530288365254,0.8262051275325253,0.4093904125930584,0.8134335613209291
23-2,0.8262051275325253,0.4093904125930584,0.058938155611387155,0.679530288365254,0.8134335613209291
2-24,0.058938155611387155,0.679530288365254,0.06546154192348774,0.3725193910445782,0.3070801941555714
24-2,0.06546154192348774,0.3725193910445782,0.058938155611387155,0.679530288365254,0.3070801941555714
2-25,0.058938155611387155,0.679530288365254,0.005353288386336308,0.33997017130689466,0.3437621431923722
25-2,0.005353288386336308,0.33997017130689466,0.058938155611387155,0.679530288365254,0.3437621431923722
2-26,0.058938155611387155,0.679530288365254,0.8869446475106215,0.8125700841807187,0.8386264590971939
26-2,0.8869446475106215,0.8125700841807187,0.058938155611387155,0.679530288365254,0.8386264590971939
2-27,0.058938155611387155,0.679530288365254,0.9113181348723439,0.5282055260711115,0.8657082722997903
27-2,0.9113181348723439,0.5282055260711115,0.058938155611387155,0.679530288365254,0.8657082722997903
2-28,0.058938155611387155,0.679530288365254,0.19940777192508208,0.5538271069939837,0.1885019971092485
28-2,0.19940777192508208,0.5538271069939837,0.058938155611387155,0.679530288365254,0.1885019971092485
2-29,0.058938155611387155,0.679530288365254,0.02755138499186016,0.11720683786950581,0.5631987147955568
29-2,0.02755138499186016,0.11720683786950581,0.058938155611387155,0.679530288365254,0.5631987147955568
2-30,0.058938155611387155,0.679530288365254,0.8173349196283834,0.7846048175419013,0.7656411093672711
30-2,0.8173349196283834,0.7846048175419013,0.058938155611387155,0.679530288365254,0.7656411093672711
2-31,0.058938155611387155,0.679530288365254,0.24182761884483495,0.4345861850320214,0.305689662107733
31-2,0.24182761884483495,0.4345861850320214,0.058938155611387155,0.679530288365254,0.305689662107733
2-32,0.058938155611387155,0.679530288365254,0.05608301205494992,0.07722272796212248,0.6023143275429365
32-2,0.05608301205494992,0.07722272796212248,0.058938155611387155,0.679530288365254,0.6023143275429365
2-33,0.058938155611387155,0.679530288365254,0.0675608348364084,0.18181152985922067,0.4977934442776489
33-2,0.0675608348364084,0.18181152985922067,0.058938155611387155,0.679530288365254,0.4977934442776489
2-34,0.058938155611387155,0.679530288365254,0.47387185500459483,0.521010875426266,0.4441828217869915
34-2,0.47387185500459483,0.521010875426266,0.058938155611387155,0.679530288365254,0.4441828217869915
2-35,0.058938155611387155,0.679530288365254,0.5094292614503132,0.47933417068295636,0.4929713196272607
35-2,0.5094292614503132,0.47933417068295636,0.058938155611387155,0.679530288365254,0.4929713196272607
2-36,0.058938155611387155,0.679530288365254,0.4167951398245796,0.3135424911895598,0.5118678431310939
36-2,0.4167951398245796,0.3135424911895598,0.058938155611387155,0.679530288365254,0.5118678431310939
2-37,0.058938155611387155,0.679530288365254,0.2558429303708921,0.09966920911406218,0.6123808958103186
37-2,0.2558429303708921,0.09966920911406218,0.058938155611387155,0.679530288365254,0.6123808958103186
2-38,0.058938155611387155,0.679530288365254,0.3815121067012688,0.5965526641029737,0.33307542696805104
38-2,0.3815121067012688,0.5965526641029737,0.058938155611387155,0.679530288365254,0.33307542696805104
2-39,0.058938155611387155,0.679530288365254,0.8073844371810401,0.24816988738900192,0.8638539413152164
39-2,0.8073844371810401,0.24816988738900192,0.058938155611387155,0.679530288365254,0.8638539413152164
2-40,0.058938155611387155,0.679530288365254,0.8110391369949028,0.6043401637345647,0.7558501445657241
40-2,0.8110391369949028,0.6043401637345647,0.058938155611387155,0.679530288365254,0.7558501445657241
2-41,0.058938155611387155,0.679530288365254,0.6861868598049115,0.30511364646643235,0.730498979221221
41-2,0.6861868598049115,0.30511364646643235,0.058938155611387155,0.679530288365254,0.730498979221221
2-42,0.058938155611387155,0.679530288365254,0.992613626012664,0.8973049386665742,0.9587365030825247
42-2,0.992613626012664,0.8973049386665742,0.058938155611387155,0.679530288365254,0.9587365030825247
2-43,0.058938155611387155,0.679530288365254,0.4051851787521852,0.582015327867078,0.3597167893702282
43-2,0.4051851787521852,0.582015327867078,0.058938155611387155,0.679530288365254,0.3597167893702282
2-44,0.058938155611387155,0.679530288365254,0.19017372030669777,0.7124924261178848,0.13531177319849322
44-2,0.19017372030669777,0.7124924261178848,0.058938155611387155,0.679530288365254,0.13531177319849322
2-45,0.058938155611387155,0.679530288365254,0.4881744897950946,0.6836154748906184,0.4292557737904225
45-2,0.4881744897950946,0.6836154748906184,0.058938155611387155,0.679530288365254,0.4292557737904225
2-46,0.058938155611387155,0.679530288365254,0.5023696474456136,0.9466208966466959,0.5176571075359425
46-2,0.5023696474456136,0.9466208966466959,0.058938155611387155,0.679530288365254,0.5176571075359425
2-47,0.058938155611387155,0.679530288365254,0.4033548194194426,0.9132312556125657,0.41621987026210094
47-2,0.4033548194194426,0.9132312556125657,0.058938155611387155,0.679530288365254,0.41621987026210094
